question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
6e984302,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255635,23,43,20,"[""e3e0a8d9"", ""c03fc56c_1"", ""answer_88841f27_2"", ""33a39aa7_3"", ""0c889176_1""]","[""answer_88841f27_1"", ""answer_88841f27_2""]"
gpt4_8279ba03,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,259578,23,43,20,"[""2ef55f49_3"", ""864a563d_5"", ""d1a1b9ea_1"", ""bb107057_2"", ""570fe405""]","[""answer_56521e66_1""]"
gpt4_b5700ca0,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260191,25,50,25,"[""answer_a17423e8_1"", ""ultrachat_101752"", ""534be93d_1"", ""5829ab38"", ""e789afdb_2""]","[""answer_a17423e8_1""]"
gpt4_68e94288,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257277,23,44,21,"[""answer_9793daa4_1"", ""813ebecd_1"", ""4d4df0e0_2"", ""cff08ec1_1"", ""d2606fe9""]","[""answer_9793daa4_2"", ""answer_9793daa4_1""]"
gpt4_2655b836,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,257505,21,45,24,"[""9e05d9a0"", ""d8a1af6b_4"", ""d82cefd3"", ""sharegpt_KzDwaf1_237"", ""be32ad25_2""]","[""answer_4be1b6b4_1"", ""answer_4be1b6b4_2"", ""answer_4be1b6b4_3""]"
gpt4_2487a7cb,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256560,23,47,24,"[""answer_1c6b85ea_1"", ""4f5880c6_6"", ""b10c041b_2"", ""4c1982d8_2"", ""15d8b869_3""]","[""answer_1c6b85ea_2"", ""answer_1c6b85ea_1""]"
gpt4_76048e76,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,260026,23,44,20,"[""33630c9e_2"", ""6a78e959_2"", ""e2d9bcfe"", ""33a39aa7_2"", ""ultrachat_521187""]","[""answer_b535969f_1"", ""answer_b535969f_2""]"
gpt4_2312f94c,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,253308,24,45,21,"[""a764b677_2"", ""sharegpt_jE25Ibo_0"", ""869fe9ba_2"", ""e831a29f_2"", ""ultrachat_437795""]","[""answer_5328c3c2_2"", ""answer_5328c3c2_1""]"
0bb5a684,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,251544,20,42,22,"[""1a14d6cb_1"", ""826d51da_3"", ""d794dec9_2"", ""3548cae3"", ""a126eeab_3""]","[""answer_e936197f_1"", ""answer_e936197f_2""]"
08f4fc43,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,258335,23,47,24,"[""answer_6ea1541e_1"", ""f3bd00ec_2"", ""ultrachat_385349"", ""sharegpt_JJu53iW_0"", ""e85e0eaf_1""]","[""answer_6ea1541e_2"", ""answer_6ea1541e_1""]"
2c63a862,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255005,30,54,24,"[""answer_d39b7977_2"", ""f5e4b227_2"", ""1854abc7_2"", ""answer_d39b7977_1"", ""0fccc817_1""]","[""answer_d39b7977_1"", ""answer_d39b7977_2""]"
gpt4_385a5000,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256453,28,51,23,"[""answer_7a4a93f1_1"", ""28f74b09_1"", ""29d27eaa_2"", ""sharegpt_RmMXauf_28"", ""80aefc49_1""]","[""answer_7a4a93f1_2"", ""answer_7a4a93f1_1""]"
2a1811e2,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254277,26,46,20,"[""answer_1cc3cd0c_2"", ""e9fb10e7_1"", ""b0e040c1"", ""1aaf8057_3"", ""663337ce_2""]","[""answer_1cc3cd0c_1"", ""answer_1cc3cd0c_2""]"
bbf86515,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,252119,26,45,19,"[""answer_b3763b6b_1"", ""answer_b3763b6b_2"", ""75b98d2a_1"", ""0c260a71_2"", ""sharegpt_GrLzv0V_432""]","[""answer_b3763b6b_1"", ""answer_b3763b6b_2""]"
gpt4_5dcc0aab,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256430,25,50,25,"[""answer_099c1b6c_3"", ""answer_099c1b6c_1"", ""b31f923a_2"", ""b10c041b_1"", ""353d3c6d_1""]","[""answer_099c1b6c_5"", ""answer_099c1b6c_2"", ""answer_099c1b6c_4"", ""answer_099c1b6c_3"", ""answer_099c1b6c_1""]"
gpt4_0b2f1d21,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257397,28,53,25,"[""f31a0422_1"", ""1cafd864_3"", ""answer_c4e5d969_1"", ""09f7f9cf"", ""sharegpt_4pDZgCL_14""]","[""answer_c4e5d969_2"", ""answer_c4e5d969_1""]"
f0853d11,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,260974,23,46,23,"[""sharegpt_9upOSlE_27"", ""10c0752c"", ""8c68df0d_2"", ""212ce1f4_6"", ""c2204106_1""]","[""answer_932ea3bf_2"", ""answer_932ea3bf_1""]"
gpt4_6ed717ea,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260219,26,46,20,"[""answer_d50a8a33_2"", ""637bc32a_2"", ""15ed03f0_1"", ""sharegpt_PuRfIep_7"", ""sharegpt_nccc9Ke_21""]","[""answer_d50a8a33_1"", ""answer_d50a8a33_2""]"
gpt4_70e84552,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,246077,23,48,25,"[""answer_b3070ec4_1"", ""3f787a78_1"", ""62f8e5d6"", ""5429e768_1"", ""ultrachat_573894""]","[""answer_b3070ec4_2"", ""answer_b3070ec4_1""]"
a3838d2b,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257570,23,47,24,"[""answer_4ffa04a2_6"", ""answer_4ffa04a2_2"", ""answer_4ffa04a2_5"", ""answer_4ffa04a2_4"", ""8cf0d2a9""]","[""answer_4ffa04a2_1"", ""answer_4ffa04a2_6"", ""answer_4ffa04a2_4"", ""answer_4ffa04a2_3"", ""answer_4ffa04a2_5"", ""answer_4ffa04a2_2""]"
gpt4_93159ced,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,260331,22,42,20,"[""263efe64_1"", ""43df393f"", ""47e1f8dd_2"", ""deb12028_2"", ""sharegpt_A83arI9_383""]","[""answer_e5131a1b_2"", ""answer_e5131a1b_1""]"
gpt4_2d58bcd6,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260098,25,46,21,"[""0bd0a01c"", ""answer_3e11e0ae_2"", ""1bf8b212"", ""ad611725_4"", ""8fec5f0d_3""]","[""answer_3e11e0ae_1"", ""answer_3e11e0ae_2""]"
gpt4_65aabe59,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259969,23,42,19,"[""6a7e3aec"", ""answer_30dfe889_2"", ""answer_30dfe889_1"", ""05a37787"", ""10771408_4""]","[""answer_30dfe889_1"", ""answer_30dfe889_2""]"
982b5123,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260714,24,47,23,"[""answer_ab603dd5_1"", ""answer_ab603dd5_2"", ""359a2a0d"", ""07ba9acd_2"", ""1bfd5a8b_3""]","[""answer_ab603dd5_1"", ""answer_ab603dd5_2""]"
b9cfe692,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256258,25,48,23,"[""answer_5e3bb940_1"", ""sharegpt_oXgiN7q_53"", ""2714885f_3"", ""6f051087_3"", ""5c6a5b7c_1""]","[""answer_5e3bb940_3"", ""answer_5e3bb940_2"", ""answer_5e3bb940_1""]"
gpt4_4edbafa2,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257444,23,41,18,"[""answer_0a00c163_2"", ""answer_0a00c163_1"", ""dda70510_2"", ""22be78fc_2"", ""sharegpt_TQNHiIB_12""]","[""answer_0a00c163_1"", ""answer_0a00c163_2""]"
c8090214,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,250886,27,47,20,"[""d6c6dadf"", ""be32ad25_3"", ""answer_70dc7d08_1"", ""005ec7cf_1"", ""9b4f5c73""]","[""answer_70dc7d08_2"", ""answer_70dc7d08_1""]"
gpt4_483dd43c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,245679,29,52,23,"[""answer_fb793c87_2"", ""f1bdf7f3_1"", ""8f8873bf_1"", ""e42e7876_4"", ""sharegpt_s2YYr5e_0""]","[""answer_fb793c87_1"", ""answer_fb793c87_2""]"
e4e14d04,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,249731,21,45,24,"[""answer_cf425855_2"", ""ultrachat_542420"", ""28e0ea23_1"", ""6a1a317d"", ""c351fa3b_1""]","[""answer_cf425855_1"", ""answer_cf425855_2""]"
c9f37c46,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260681,26,50,24,"[""answer_cdba3d9f_2"", ""a8e24e22"", ""02df1225_1"", ""aa312a08"", ""c3d6a282_1""]","[""answer_cdba3d9f_1"", ""answer_cdba3d9f_2""]"
gpt4_2c50253f,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260008,32,56,24,"[""answer_9af4e346_2"", ""sharegpt_ueZYbCA_15"", ""4b9ed528_2"", ""ultrachat_552923"", ""b6f35f3a_1""]","[""answer_9af4e346_1"", ""answer_9af4e346_2""]"
dcfa8644,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,258779,27,46,19,"[""answer_5e3eeb12_1"", ""7de51ffe_1"", ""b2243528_1"", ""ultrachat_235992"", ""f36d82f7""]","[""answer_5e3eeb12_2"", ""answer_5e3eeb12_1""]"
gpt4_b4a80587,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253430,23,47,24,"[""answer_b9d9150e_1"", ""3cb41ab8_1"", ""sharegpt_zLYVdSv_0"", ""61b27d67_5"", ""4ecbe1f0_1""]","[""answer_b9d9150e_2"", ""answer_b9d9150e_1""]"
gpt4_9a159967,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259207,22,46,24,"[""answer_8a42fedf_2"", ""7169e342_2"", ""253742b4_3"", ""6c9bcb0f_1"", ""4ea94f85""]","[""answer_8a42fedf_1"", ""answer_8a42fedf_3"", ""answer_8a42fedf_2""]"
cc6d1ec1,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259228,23,46,23,"[""answer_be73098b_2"", ""22db3cc3_4"", ""8a42fedf_2"", ""answer_be73098b_1"", ""ultrachat_280523""]","[""answer_be73098b_2"", ""answer_be73098b_1""]"
gpt4_8c8961ae,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,248282,26,50,24,"[""3b22d17b"", ""b77d0b58"", ""e03c71c5_1"", ""ultrachat_516397"", ""1cde7ee4_2""]","[""answer_72d9aa58_1"", ""answer_72d9aa58_2""]"
gpt4_d9af6064,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,262009,27,51,24,"[""answer_da704e79_1"", ""answer_da704e79_2"", ""sharegpt_VbIxRWJ_33"", ""8921f090"", ""3e3b6d77_2""]","[""answer_da704e79_2"", ""answer_da704e79_1""]"
gpt4_7de946e7,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260703,27,49,22,"[""answer_6a78e959_2"", ""answer_6a78e959_1"", ""58bec5fb_3"", ""caa00337_2"", ""f1cf6f00_1""]","[""answer_6a78e959_2"", ""answer_6a78e959_1""]"
d01c6aa8,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260160,24,42,18,"[""answer_991d55e5_2"", ""64460e9d_1"", ""2adf224b_2"", ""1a1116cd_1"", ""sharegpt_xd1G5uV_0""]","[""answer_991d55e5_1"", ""answer_991d55e5_2""]"
993da5e2,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257233,25,49,24,"[""answer_54f0d6f9_1"", ""c69a28f0"", ""bcf96d28_3"", ""answer_54f0d6f9_2"", ""de5a59bf""]","[""answer_54f0d6f9_1"", ""answer_54f0d6f9_2""]"
a3045048,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261757,27,53,26,"[""answer_016f6bd4_1"", ""536a334d"", ""ultrachat_566391"", ""d12d5a98_1"", ""sharegpt_HoehX5h_0""]","[""answer_016f6bd4_2"", ""answer_016f6bd4_1""]"
gpt4_d31cdae3,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260188,29,50,21,"[""answer_8464304d_2"", ""de695a4e"", ""ultrachat_74113"", ""ultrachat_480756"", ""41743aae_2""]","[""answer_8464304d_1"", ""answer_8464304d_2""]"
gpt4_cd90e484,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,251884,24,52,28,"[""answer_aa930b56_2"", ""answer_aa930b56_1"", ""018eac29"", ""9aad36bb_1"", ""835e1b84_2""]","[""answer_aa930b56_1"", ""answer_aa930b56_2""]"
gpt4_88806d6e,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,262098,22,49,27,"[""ultrachat_562852"", ""1382d6fb_1"", ""answer_e60a93ff_2"", ""ultrachat_258611"", ""1bf991a3_2""]","[""answer_e60a93ff_1"", ""answer_e60a93ff_2""]"
gpt4_4cd9eba1,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,247664,23,45,22,"[""a8fe8522_1"", ""5dac7cc2_1"", ""2ef53f61_4"", ""0982a1fa_3"", ""0e193841_6""]","[""answer_5fcca8bc_2"", ""answer_5fcca8bc_1""]"
gpt4_93f6379c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,251373,22,42,20,"[""answer_544fe66c_3"", ""ultrachat_443550"", ""sharegpt_cfESFSo_0"", ""d2907bd6"", ""091aa510_4""]","[""answer_544fe66c_2"", ""answer_544fe66c_1"", ""answer_544fe66c_3""]"
b29f3365,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254198,22,50,28,"[""answer_436d4309_1"", ""95c9666f_5"", ""66b56e10"", ""6b7605d1_1"", ""c279c578""]","[""answer_436d4309_2"", ""answer_436d4309_1""]"
gpt4_2f56ae70,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260852,25,45,20,"[""3aac691d_2"", ""answer_7a36e820_2"", ""f8e8d445_4"", ""38247a27_1"", ""ultrachat_556731""]","[""answer_7a36e820_2"", ""answer_7a36e820_3"", ""answer_7a36e820_1""]"
6613b389,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,257395,22,41,19,"[""e87aa998_1"", ""20d6c376_1"", ""611ad2c5"", ""deb6dd25"", ""55bc2e1e""]","[""answer_aaf71ce2_3"", ""answer_aaf71ce2_2"", ""answer_aaf71ce2_1""]"
gpt4_78cf46a3,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,258221,27,49,22,"[""answer_5a78688d_1"", ""sharegpt_rx39ipj_0"", ""e8e65a1f"", ""sharegpt_89M8Aiz_0"", ""answer_5a78688d_2""]","[""answer_5a78688d_1"", ""answer_5a78688d_2""]"
gpt4_0a05b494,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,262077,22,45,23,"[""answer_a68db5db_1"", ""18687689"", ""0abe3e51"", ""05b84f71_1"", ""ultrachat_105014""]","[""answer_a68db5db_2"", ""answer_a68db5db_1""]"
gpt4_1a1dc16d,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,248215,24,46,22,"[""answer_faad7d7a_2"", ""answer_faad7d7a_1"", ""505c9129"", ""87f1f950_2"", ""7e820284_1""]","[""answer_faad7d7a_2"", ""answer_faad7d7a_1""]"
gpt4_2f584639,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,258342,25,45,20,"[""c6eb17f0_1"", ""c33707b0"", ""96f8be8b_2"", ""c3d89115"", ""ebe3b6bf_5""]","[""answer_11a8f823_2"", ""answer_11a8f823_1""]"
gpt4_213fd887,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,256402,25,45,20,"[""9bdbfc62_2"", ""10771408_1"", ""8aa17385"", ""dc1f9713_1"", ""ultrachat_165091""]","[""answer_53582e7e_2"", ""answer_53582e7e_1""]"
gpt4_5438fa52,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,260989,25,50,25,"[""76f741a1"", ""ultrachat_39637"", ""a8e24e22"", ""0dde26d4_2"", ""cbd7c105""]","[""answer_b10f3828_1"", ""answer_b10f3828_2""]"
gpt4_c27434e8,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259851,26,51,25,"[""answer_d8e33f5c_2"", ""4d578deb"", ""16933961"", ""11cd43df"", ""sharegpt_9XlbWvL_0""]","[""answer_d8e33f5c_1"", ""answer_d8e33f5c_2""]"
gpt4_fe651585,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,247831,22,48,26,"[""answer_65600ff6_1"", ""e30c4a7b_2"", ""e2b5e2cc_1"", ""ultrachat_576354"", ""sharegpt_fbs9syb_8""]","[""answer_65600ff6_2"", ""answer_65600ff6_1""]"
8c18457d,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255939,21,41,20,"[""answer_124f5dc3_1"", ""e8e65a1f"", ""3c8e7c0e_2"", ""b53f447a_1"", ""c8dcbe7f_1""]","[""answer_124f5dc3_2"", ""answer_124f5dc3_1""]"
gpt4_70e84552_abs,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256215,28,50,22,"[""answer_b3070ec4_abs_1"", ""f6ba44fe_1"", ""4e0da76d"", ""d4f7a065_3"", ""6be2f065_1""]","[""answer_b3070ec4_abs_2"", ""answer_b3070ec4_abs_1""]"
gpt4_93159ced_abs,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,249729,23,44,21,"[""156988fe"", ""f5eb52d6"", ""answer_e5131a1b_abs_2"", ""4163e709_1"", ""76385c25""]","[""answer_e5131a1b_abs_1"", ""answer_e5131a1b_abs_2""]"
982b5123_abs,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261871,25,44,19,"[""b1793bba"", ""4f3b0353_2"", ""sharegpt_syHzISp_0"", ""answer_ab603dd5_abs_1"", ""bd00a24d_1""]","[""answer_ab603dd5_abs_1"", ""answer_ab603dd5_abs_2""]"
c8090214_abs,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256640,28,53,25,"[""answer_70dc7d08_abs_1"", ""ultrachat_473584"", ""ultrachat_393699"", ""65c21f34_1"", ""d6f5639a_3""]","[""answer_70dc7d08_abs_1"", ""answer_70dc7d08_abs_2""]"
gpt4_c27434e8_abs,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259330,26,47,21,"[""answer_d8e33f5c_abs_2"", ""5c184f9f_5"", ""25d1830a_1"", ""24e3b047"", ""ultrachat_206821""]","[""answer_d8e33f5c_abs_1"", ""answer_d8e33f5c_abs_2""]"
gpt4_fe651585_abs,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,257814,25,49,24,"[""sharegpt_7PLgNll_0"", ""sharegpt_kTBVvbN_0"", ""ultrachat_238311"", ""5a64dc48"", ""2fd8bf73_1""]","[""answer_65600ff6_abs_1"", ""answer_65600ff6_abs_2""]"
6a1eabeb,knowledge-update,lfu,262144,5,1.0,1.0,1.0,260125,20,40,20,"[""answer_a25d4a91_2"", ""5b71808d"", ""d03995c6"", ""4aaf678f_3"", ""9f80607d""]","[""answer_a25d4a91_1"", ""answer_a25d4a91_2""]"
6aeb4375,knowledge-update,lfu,262144,5,1.0,1.0,1.0,259701,24,47,23,"[""answer_3f9693b7_2"", ""answer_3f9693b7_1"", ""03105808_2"", ""2e21c7d5"", ""sharegpt_MDWggeV_0""]","[""answer_3f9693b7_1"", ""answer_3f9693b7_2""]"
830ce83f,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257597,28,47,19,"[""dfbda5e9"", ""sharegpt_DJ1HtcY_0"", ""answer_0b1a0942_1"", ""sharegpt_hLkmbBL_0"", ""sharegpt_sG53ibg_9""]","[""answer_0b1a0942_1"", ""answer_0b1a0942_2""]"
852ce960,knowledge-update,lfu,262144,5,1.0,1.0,1.0,253539,26,39,13,"[""answer_3a6f1e82_2"", ""010a28ab_3"", ""e184e4c3_2"", ""aaf22693"", ""a110c4dc_1""]","[""answer_3a6f1e82_1"", ""answer_3a6f1e82_2""]"
945e3d21,knowledge-update,lfu,262144,5,0.0,0.0,0.0,260003,26,48,22,"[""5fcca8bc_1"", ""sharegpt_E7VUcfj_0"", ""9418c255"", ""ultrachat_518638"", ""4019b1a8_4""]","[""answer_6a4f8626_1"", ""answer_6a4f8626_2""]"
d7c942c3,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250593,26,49,23,"[""answer_eecb10d9_2"", ""sharegpt_ezPxUrC_0"", ""35955958_2"", ""d15c9567_2"", ""4f435d20_2""]","[""answer_eecb10d9_1"", ""answer_eecb10d9_2""]"
71315a70,knowledge-update,lfu,262144,5,1.0,1.0,1.0,259583,31,53,22,"[""answer_c44b9df4_2"", ""3d82ba51_3"", ""41743aae_1"", ""c86a22a2_2"", ""ultrachat_399278""]","[""answer_c44b9df4_1"", ""answer_c44b9df4_2""]"
89941a93,knowledge-update,lfu,262144,5,1.0,0.0,0.0,245404,27,51,24,"[""44202c74_1"", ""sharegpt_bn0XI2B_0"", ""ultrachat_22305"", ""ultrachat_352196"", ""ebb5bc7c_2""]","[""answer_e1403127_1"", ""answer_e1403127_2""]"
ce6d2d27,knowledge-update,lfu,262144,5,0.0,0.0,0.0,255117,27,51,24,"[""4da24fe5_2"", ""a46d10a2_1"", ""d8d7eddf_2"", ""109e07e8_1"", ""ultrachat_573386""]","[""answer_73540165_1"", ""answer_73540165_2""]"
9ea5eabc,knowledge-update,lfu,262144,5,1.0,1.0,1.0,254607,25,53,28,"[""answer_02e66dec_2"", ""7c44bc2d_1"", ""d1f30ac6_5"", ""sharegpt_mwblaPp_96"", ""9bf5da2d""]","[""answer_02e66dec_1"", ""answer_02e66dec_2""]"
07741c44,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257440,24,50,26,"[""98ae7eef"", ""answer_7e9ad7b4_2"", ""sharegpt_UGg8d44_4"", ""3b4c63ba_3"", ""f6b80ebe""]","[""answer_7e9ad7b4_1"", ""answer_7e9ad7b4_2""]"
a1eacc2a,knowledge-update,lfu,262144,5,1.0,1.0,1.0,256707,24,44,20,"[""answer_0eb23770_2"", ""521255f7_2"", ""7daa121d_2"", ""ultrachat_187728"", ""1ccb1920""]","[""answer_0eb23770_1"", ""answer_0eb23770_2""]"
184da446,knowledge-update,lfu,262144,5,1.0,1.0,1.0,256685,23,42,19,"[""answer_e2f4f947_2"", ""59115228"", ""23450b93_1"", ""b8562ed2_2"", ""sharegpt_nsHU229_0""]","[""answer_e2f4f947_1"", ""answer_e2f4f947_2""]"
031748ae,knowledge-update,lfu,262144,5,0.0,0.0,0.0,251406,24,46,22,"[""d0488050"", ""ultrachat_406392"", ""eff063bb_2"", ""b383b475_2"", ""bd3880f4""]","[""answer_8748f791_1"", ""answer_8748f791_2""]"
4d6b87c8,knowledge-update,lfu,262144,5,1.0,1.0,1.0,256973,27,52,25,"[""answer_766ab8da_2"", ""5c85023a_1"", ""60d4332d"", ""41d20601"", ""4dd737a9_1""]","[""answer_766ab8da_1"", ""answer_766ab8da_2""]"
0f05491a,knowledge-update,lfu,262144,5,1.0,1.0,1.0,260208,24,45,21,"[""answer_d6d2eba8_2"", ""27aba903_2"", ""0c260a71_3"", ""e2efa128"", ""28000804""]","[""answer_d6d2eba8_1"", ""answer_d6d2eba8_2""]"
08e075c7,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257287,22,45,23,"[""answer_cdbe2250_2"", ""b1d9d555_1"", ""a5808e7d_1"", ""77827bdf"", ""ae77c245""]","[""answer_cdbe2250_1"", ""answer_cdbe2250_2""]"
f9e8c073,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257808,26,53,27,"[""answer_b191df5b_2"", ""445e6a7a_1"", ""ultrachat_541135"", ""ultrachat_132644"", ""50b32eed_2""]","[""answer_b191df5b_1"", ""answer_b191df5b_2""]"
41698283,knowledge-update,lfu,262144,5,1.0,1.0,1.0,245153,24,45,21,"[""answer_c7ddc051_2"", ""631e4016"", ""0e8ba03b_1"", ""4464626e_1"", ""ff3f5781""]","[""answer_c7ddc051_1"", ""answer_c7ddc051_2""]"
2698e78f,knowledge-update,lfu,262144,5,1.0,1.0,1.0,260268,26,48,22,"[""answer_9282283d_2"", ""d99bab55_2"", ""baf0243b_1"", ""1980bbfa_5"", ""1cf6c966_2""]","[""answer_9282283d_1"", ""answer_9282283d_2""]"
b6019101,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257518,25,49,24,"[""answer_67074b4b_1"", ""answer_67074b4b_2"", ""sharegpt_CvVLg2J_18"", ""ac089c83_4"", ""2ed7c45e_1""]","[""answer_67074b4b_1"", ""answer_67074b4b_2""]"
45dc21b6,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250357,23,49,26,"[""answer_07664d43_2"", ""2f57c190_1"", ""ultrachat_494140"", ""28ad789a_1"", ""de459c4b""]","[""answer_07664d43_1"", ""answer_07664d43_2""]"
5a4f22c0,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250763,26,49,23,"[""answer_b0f3dfff_2"", ""88841f27_2"", ""af778ece_1"", ""2a99adf5_2"", ""dba97bb1_3""]","[""answer_b0f3dfff_1"", ""answer_b0f3dfff_2""]"
6071bd76,knowledge-update,lfu,262144,5,0.0,0.0,0.0,258100,25,46,21,"[""04616813_2"", ""ultrachat_551846"", ""e6b6353d"", ""sharegpt_3D3oQC0_12"", ""fad170b7""]","[""answer_4dac77cb_1"", ""answer_4dac77cb_2""]"
e493bb7c,knowledge-update,lfu,262144,5,1.0,1.0,1.0,261155,26,51,25,"[""answer_1a374afa_2"", ""9161500f_2"", ""ultrachat_92766"", ""sharegpt_Lacd1qM_15"", ""ultrachat_160312""]","[""answer_1a374afa_1"", ""answer_1a374afa_2""]"
618f13b2,knowledge-update,lfu,262144,5,1.0,1.0,1.0,258370,27,49,22,"[""answer_caf5b52e_2"", ""a20bc58f"", ""ultrachat_66814"", ""ultrachat_27073"", ""91556e98_2""]","[""answer_caf5b52e_1"", ""answer_caf5b52e_2""]"
72e3ee87,knowledge-update,lfu,262144,5,1.0,1.0,1.0,251259,23,51,28,"[""answer_d7de9a6a_2"", ""1c1f5ccc_4"", ""ultrachat_129606"", ""7a4e8c63_2"", ""sharegpt_P3ETe5v_0""]","[""answer_d7de9a6a_1"", ""answer_d7de9a6a_2""]"
c4ea545c,knowledge-update,lfu,262144,5,1.0,0.0,0.0,255306,25,46,21,"[""b2d284b1"", ""sharegpt_CPzL3ju_0"", ""9f9b402a_5"", ""sharegpt_I0uNTjm_16"", ""fcddf7d1_2""]","[""answer_d3bf812b_1"", ""answer_d3bf812b_2""]"
01493427,knowledge-update,lfu,262144,5,1.0,1.0,1.0,244863,25,47,22,"[""answer_a7b44747_2"", ""077f7bcb_3"", ""5a840928_1"", ""36e72174_2"", ""55e6ff53""]","[""answer_a7b44747_1"", ""answer_a7b44747_2""]"
6a27ffc2,knowledge-update,lfu,262144,5,1.0,1.0,1.0,248818,22,51,29,"[""answer_77f32504_2"", ""ab483540"", ""1388b204_2"", ""ultrachat_20656"", ""4604bc73_3""]","[""answer_77f32504_1"", ""answer_77f32504_2""]"
2133c1b5,knowledge-update,lfu,262144,5,1.0,1.0,1.0,261582,25,51,26,"[""answer_52382508_2"", ""89749c78_2"", ""55f6470b"", ""ultrachat_328330"", ""cf021b36_1""]","[""answer_52382508_1"", ""answer_52382508_2""]"
18bc8abd,knowledge-update,lfu,262144,5,1.0,1.0,1.0,258210,25,44,19,"[""answer_fff743f5_2"", ""sharegpt_afCogMg_34"", ""sharegpt_vyHqfrX_0"", ""5937bdb7_1"", ""a35679d5_2""]","[""answer_fff743f5_1"", ""answer_fff743f5_2""]"
